Node ID,Node Name,Zone ID,Zone Name
24138,59TH STREET_GT_1,61761.0,N.Y.C.
24260,74TH STREET_GT_1,61761.0,N.Y.C.
24261,74TH STREET_GT_2,61761.0,N.Y.C.
24011,ADK HUDSON___FALLS,61757.0,CAPITL
23798,ADK RESOURCE___RCVRY,61757.0,CAPITL
24028,ADK S GLENS___FALLS,61757.0,CAPITL
23527,ADK_NYS___DAM,61757.0,CAPITL
24190,AIR_PRODUCTS___DRP,61757.0,CAPITL
23571,ALBANY___1,61757.0,CAPITL
23572,ALBANY___2,61757.0,CAPITL
23573,ALBANY___3,61757.0,CAPITL
23574,ALBANY___4,61757.0,CAPITL
323615,ALBANY___LFGE,61757.0,CAPITL
323711,ALCOA___DSASP,61755.0,NORTH
24188,ALCOA_RYNLDS___DRP,61755.0,NORTH
23514,ALLEGHENY___COGEN,61753.0,GENESE
323606,ALTONA_WT_PWR,61755.0,NORTH
24010,AMERICAN_REF_FUEL,61752.0,WEST
23512,ARTHUR_KILL_2,61761.0,N.Y.C.
23513,ARTHUR_KILL_3,61761.0,N.Y.C.
323718,ARTHUR_KILL_COGEN,61761.0,N.Y.C.
23520,ARTHUR KILL_GT_1,61761.0,N.Y.C.
23654,ASHOKAN____,61758.0,HUD VL
323581,ASTORIA_EAST_ENERGY_CC1,61761.0,N.Y.C.
323582,ASTORIA_EAST_ENERGY_CC2,61761.0,N.Y.C.
23523,ASTORIA_GT_1,61761.0,N.Y.C.
24110,ASTORIA_GT_10,61761.0,N.Y.C.
24225,ASTORIA_GT_11,61761.0,N.Y.C.
24226,ASTORIA_GT_12,61761.0,N.Y.C.
24227,ASTORIA_GT_13,61761.0,N.Y.C.
24106,ASTORIA_GT_5,61761.0,N.Y.C.
24107,ASTORIA_GT_7,61761.0,N.Y.C.
24108,ASTORIA_GT_8,61761.0,N.Y.C.
24094,ASTORIA_GT2_1,61761.0,N.Y.C.
24095,ASTORIA_GT2_2,61761.0,N.Y.C.
24096,ASTORIA_GT2_3,61761.0,N.Y.C.
24097,ASTORIA_GT2_4,61761.0,N.Y.C.
24098,ASTORIA_GT3_1,61761.0,N.Y.C.
24099,ASTORIA_GT3_2,61761.0,N.Y.C.
24100,ASTORIA_GT3_3,61761.0,N.Y.C.
24101,ASTORIA_GT3_4,61761.0,N.Y.C.
24102,ASTORIA_GT4_1,61761.0,N.Y.C.
24103,ASTORIA_GT4_2,61761.0,N.Y.C.
24104,ASTORIA_GT4_3,61761.0,N.Y.C.
24105,ASTORIA_GT4_4,61761.0,N.Y.C.
24149,ASTORIA___2,61761.0,N.Y.C.
23516,ASTORIA___3,61761.0,N.Y.C.
23517,ASTORIA___4,61761.0,N.Y.C.
23518,ASTORIA___5,61761.0,N.Y.C.
323677,AST_ENERGY_2_CC3,61761.0,N.Y.C.
323678,AST_ENERGY_2_CC4,61761.0,N.Y.C.
23668,ATHENS_STG_1,61757.0,CAPITL
23670,ATHENS_STG_2,61757.0,CAPITL
23677,ATHENS_STG_3,61757.0,CAPITL
323710,AUBURN___LFGE,61754.0,CENTRL
323704,BABYLON_RES_REC,61762.0,LONGIL
23704,BARRETT_IC_1,61762.0,LONGIL
23701,BARRETT_IC_10,61762.0,LONGIL
23702,BARRETT_IC_11,61762.0,LONGIL
23703,BARRETT_IC_12,61762.0,LONGIL
23705,BARRETT_IC_2,61762.0,LONGIL
23706,BARRETT_IC_3,61762.0,LONGIL
23707,BARRETT_IC_4,61762.0,LONGIL
23708,BARRETT_IC_5,61762.0,LONGIL
23709,BARRETT_IC_6,61762.0,LONGIL
23710,BARRETT_IC_7,61762.0,LONGIL
23711,BARRETT_IC_8,61762.0,LONGIL
23700,BARRETT_IC_9,61762.0,LONGIL
23545,BARRETT___1,61762.0,LONGIL
23546,BARRETT___2,61762.0,LONGIL
323682,BAYONEEC___CTG1,61761.0,N.Y.C.
323750,BAYONEEC___CTG10,61761.0,N.Y.C.
323683,BAYONEEC___CTG2,61761.0,N.Y.C.
323684,BAYONEEC___CTG3,61761.0,N.Y.C.
323685,BAYONEEC___CTG4,61761.0,N.Y.C.
323686,BAYONEEC___CTG5,61761.0,N.Y.C.
323687,BAYONEEC___CTG6,61761.0,N.Y.C.
323688,BAYONEEC___CTG7,61761.0,N.Y.C.
323689,BAYONEEC___CTG8,61761.0,N.Y.C.
323749,BAYONEEC___CTG9,61761.0,N.Y.C.
323632,BEACON___LESR,61757.0,CAPITL
24048,BEAVER RIVER___HYD,61756.0,MHK VL
23619,BEEBEE_GT_13,61753.0,GENESE
23843,BETHLEHEM___GRP,61757.0,CAPITL
323560,BETHLEHEM___GS1,61757.0,CAPITL
323561,BETHLEHEM___GS2,61757.0,CAPITL
323562,BETHLEHEM___GS3,61757.0,CAPITL
23779,BETHLEHEM___STEEL,61752.0,WEST
323564,BETHPAGE_CC_5,61762.0,LONGIL
345034,BIGTREE_115_KV_TB2_REV_LBMP_A,61752.0,WEST
23790,BINGHAMTON___COGEN,61754.0,CENTRL
24047,BLACK RIVER___HYD,61756.0,MHK VL
323608,BLISS_WT_PWR,61752.0,WEST
24182,BLUE_CIRC_CHEM_DRP,61757.0,CAPITL
24189,BOC_GAS_DRP,61757.0,CAPITL
23824,BORALEX_4TH_BRANCH,61757.0,CAPITL
23526,BOWLINE___1,61758.0,HUD VL
23595,BOWLINE___2,61758.0,HUD VL
24191,BROOKHAVEN___DRP,61762.0,LONGIL
23515,BROOKLYN_NAVY_YARD,61761.0,N.Y.C.
323595,BROOKLYN___ARMY_DRP,61761.0,N.Y.C.
323671,BROOME_2_LFGE,61754.0,CENTRL
323600,BROOME___LFGE,61754.0,CENTRL
23803,BURROWS___LYONSDAL,61756.0,MHK VL
323624,CAITHNESS_CC_1,61762.0,LONGIL
323586,CALPINE_BETH_PAGE_GT_4,61762.0,LONGIL
23823,CALPINE_BP_GT1,61762.0,LONGIL
24209,CALPINE BETH_PAGE_GT4,61762.0,LONGIL
24200,CALSPAN___DRP,61752.0,WEST
323617,CANDIGU_WT_PWR,61754.0,CENTRL
24060,CARR STREET_E._SYR,61754.0,CENTRL
23857,CARTHAGE___PAPER,61756.0,MHK VL
24195,CE_NYC_DRP,61761.0,N.Y.C.
24202,CE_NYC2_DRP,61761.0,N.Y.C.
24194,CE_DUNWOOD___DRP,61760.0,DUNWOD
24193,CE_MILLWOOD___DRP,61759.0,MILLWD
23765,CH_MISC_IPPS,61758.0,HUD VL
23895,CH_RES_NIAGARA,61752.0,WEST
23985,CH_RES_SYRACUSE,61754.0,CENTRL
323603,CHAFFEE___LFGE,61752.0,WEST
323614,CHATEAUG_WT_PWR,61755.0,NORTH
323578,CHAT_HIGH_FALL_HYD,61755.0,NORTH
323629,CHAUTAUQUA___LFGE,61752.0,WEST
24192,CH_MIDHUDSON___DRP,61758.0,HUD VL
23983,CH_RES_BVR_FALLS,61756.0,MHK VL
323605,CLINTON_WT_PWR,61755.0,NORTH
323618,CLINTON___LFGE,61755.0,NORTH
323577,COLONIE_LFGE__,61757.0,CAPITL
23752,CORNELL____,61754.0,CENTRL
23611,COXSACKIE___GT,61758.0,HUD VL
323721,CPV_VALLEY___CC1,61758.0,HUD VL
323722,CPV_VALLEY___CC2,61758.0,HUD VL
24018,CRESCENT___HYD,61757.0,CAPITL
24180,CRUCIBLE_METL_DRP,61754.0,CENTRL
24222,CSC___481_PGEN,61762.0,LONGIL
323619,DANC___LFGE,61756.0,MHK VL
23586,DANSKAMMER___1,61758.0,HUD VL
23589,DANSKAMMER___2,61758.0,HUD VL
23590,DANSKAMMER___3,61758.0,HUD VL
23591,DANSKAMMER___4,61758.0,HUD VL
23592,DANSKAMMER___DIESEL,61758.0,HUD VL
23610,DASHVILLE___HYD,61758.0,HUD VL
323621,DELAWARE___LFGE,61756.0,MHK VL
23807,DOGLEVILLE___HYD,61756.0,MHK VL
23563,DUNKIRK___1,61752.0,WEST
23564,DUNKIRK___2,61752.0,WEST
23565,DUNKIRK___3,61752.0,WEST
23566,DUNKIRK___4,61752.0,WEST
345000,DUNWOODS_138_KV_38W08_REV_LBMP_I,61760.0,DUNWOD
345009,E.WALDEN_115_KV_TR_1_REV_LBMP_G,61758.0,HUD VL
345001,E179THST_138_KV_TB4_REV_LBMP_J,61761.0,N.Y.C.
23607,EAST___DELAWARE_HYD,61758.0,HUD VL
23717,EAST HAMPTON___GT,61762.0,LONGIL
23660,EAST RIVER___6,61761.0,N.Y.C.
23524,EAST RIVER___7,61761.0,N.Y.C.
345002,EASTVIEW_138_KV_38W32_REV_LBMP_I,61760.0,DUNWOD
23722,EAST_HAMPTON___DIESEL,61762.0,LONGIL
323558,EAST_RIVER___1,61761.0,N.Y.C.
323559,EAST_RIVER___2,61761.0,N.Y.C.
24086,ELEC_TRO_TEK,61762.0,LONGIL
323604,ELLENBURG_WT_PWR,61755.0,NORTH
345012,ELM_ST_23_KV_LD_REV_LBMP_A,61752.0,WEST
323656,EMPIRE_CC_1,61757.0,CAPITL
323658,EMPIRE_CC_2,61757.0,CAPITL
323693,ERIE_WT_PWR,61752.0,WEST
345029,ETNA_115_KV_TB1_REV_LBMP_C,61754.0,CENTRL
24051,E_CANADA_CAP_HY,61757.0,CAPITL
24050,E_CANADA_MHWK_HY,61756.0,MHK VL
23776,E_FISHKILL___LBMP,61759.0,MILLWD
23548,FAR ROCKAWAY___4,61762.0,LONGIL
323566,FARRAGUT___LBMP,61761.0,N.Y.C.
345003,FARRAGUT_138_KV_32071_REV_LBMP_J,61761.0,N.Y.C.
345016,FARRAGUT_138_KV_38B01_REV_LBMP_J,61761.0,N.Y.C.
345017,FARRAGUT_138_KV_38M12_REV_LBMP_J,61761.0,N.Y.C.
24204,FENNER___WINDPWR,61754.0,CENTRL
23856,FIBERTEK___ENERGY,61754.0,CENTRL
23598,FITZPATRICK____,61754.0,CENTRL
345010,FORGEBRK_115_KV_TR1_2_REV_LBMP_G,61758.0,HUD VL
23780,FORT_DRUM_COGEN,61756.0,MHK VL
23900,FORT ORANGE____,61757.0,CAPITL
24212,FPL FAR_ROCK_GT1,61762.0,LONGIL
23815,FPL FAR_ROCK_GT2,61762.0,LONGIL
24054,FRANKLIN_FALL_HYD,61755.0,NORTH
23764,FREEPORT_EQUS_GT1,61762.0,LONGIL
23818,FREEPORT___CT2,61762.0,LONGIL
323630,FULTON___LFGE,61757.0,CAPITL
23766,FULTON COGEN____,61754.0,CENTRL
24184,G.F.CEMENT___DRP,61757.0,CAPITL
24039,GARDENVILLE___LBMP,61752.0,WEST
23808,GENERAL___MILLS,61752.0,WEST
24183,GE_PLASTICS___DRP,61757.0,CAPITL
23756,GILBOA___1,61757.0,CAPITL
23757,GILBOA___2,61757.0,CAPITL
23758,GILBOA___3,61757.0,CAPITL
23759,GILBOA___4,61757.0,CAPITL
23599,GILBOA____,61757.0,CAPITL
23603,GINNA____,61753.0,GENESE
23778,GLEN PARK____,61756.0,MHK VL
23550,GLENWOOD___4,61762.0,LONGIL
23614,GLENWOOD___5,61762.0,LONGIL
23712,GLENWOOD_IC_1_G5,61762.0,LONGIL
23688,GLENWOOD_IC_2_G1,61762.0,LONGIL
23689,GLENWOOD_IC_3_G1,61762.0,LONGIL
23814,GLOBAL GREEN_PORT_GT1,61762.0,LONGIL
323697,GLOBE___DSASP,61752.0,WEST
323567,GOETHSLN___LBMP,61761.0,N.Y.C.
323669,GOODYEAR_LAKE_HYD,61756.0,MHK VL
23579,GOUDEY___7,61754.0,CENTRL
23580,GOUDEY___8,61754.0,CENTRL
345031,GOUDEY_115_KV_TB6_REV_LBMP_C,61754.0,CENTRL
24077,GOWANUS_GT1_1,61761.0,N.Y.C.
24078,GOWANUS_GT1_2,61761.0,N.Y.C.
24079,GOWANUS_GT1_3,61761.0,N.Y.C.
24080,GOWANUS_GT1_4,61761.0,N.Y.C.
24084,GOWANUS_GT1_5,61761.0,N.Y.C.
24111,GOWANUS_GT1_6,61761.0,N.Y.C.
24112,GOWANUS_GT1_7,61761.0,N.Y.C.
24113,GOWANUS_GT1_8,61761.0,N.Y.C.
24114,GOWANUS_GT2_1,61761.0,N.Y.C.
24115,GOWANUS_GT2_2,61761.0,N.Y.C.
24116,GOWANUS_GT2_3,61761.0,N.Y.C.
24117,GOWANUS_GT2_4,61761.0,N.Y.C.
24118,GOWANUS_GT2_5,61761.0,N.Y.C.
24119,GOWANUS_GT2_6,61761.0,N.Y.C.
24120,GOWANUS_GT2_7,61761.0,N.Y.C.
24121,GOWANUS_GT2_8,61761.0,N.Y.C.
24122,GOWANUS_GT3_1,61761.0,N.Y.C.
24123,GOWANUS_GT3_2,61761.0,N.Y.C.
24124,GOWANUS_GT3_3,61761.0,N.Y.C.
24125,GOWANUS_GT3_4,61761.0,N.Y.C.
24126,GOWANUS_GT3_5,61761.0,N.Y.C.
24127,GOWANUS_GT3_6,61761.0,N.Y.C.
24128,GOWANUS_GT3_7,61761.0,N.Y.C.
24129,GOWANUS_GT3_8,61761.0,N.Y.C.
24130,GOWANUS_GT4_1,61761.0,N.Y.C.
24131,GOWANUS_GT4_2,61761.0,N.Y.C.
24132,GOWANUS_GT4_3,61761.0,N.Y.C.
24133,GOWANUS_GT4_4,61761.0,N.Y.C.
24134,GOWANUS_GT4_5,61761.0,N.Y.C.
24135,GOWANUS_GT4_6,61761.0,N.Y.C.
24136,GOWANUS_GT4_7,61761.0,N.Y.C.
24137,GOWANUS_GT4_8,61761.0,N.Y.C.
23582,GREENIDGE___3,61754.0,CENTRL
23583,GREENIDGE___4,61754.0,CENTRL
345004,GREENWD_138_KV_38B11_REV_LBMP_J,61761.0,N.Y.C.
323602,GROVEVILLE___HYD,61758.0,HUD VL
323593,HAMPSHIRE___PAPER_HYD,61756.0,MHK VL
323673,HARDSCRABBLE_WT_PWR,61756.0,MHK VL
345025,HARRIMAN_69_KV_BK771_REV_LBMP_G,61758.0,HUD VL
24016,HARZA MOOSE___RIVER,61756.0,MHK VL
345018,HELLGT_W_13_KV_BRUCKNER_REV_LBMP_J,61761.0,N.Y.C.
23647,HEMPSTEAD____,61762.0,LONGIL
23621,HICKLING___1,61754.0,CENTRL
23622,HICKLING___2,61754.0,CENTRL
23754,HIGH FALLS___HY,61758.0,HUD VL
23639,HILLBURN___GT,61758.0,HUD VL
323625,HISHELDN_WT_PWR,61754.0,CENTRL
23690,HOLTSVILLE_IC_1,61762.0,LONGIL
23699,HOLTSVILLE_IC_10,61762.0,LONGIL
23691,HOLTSVILLE_IC_2,61762.0,LONGIL
23692,HOLTSVILLE_IC_3,61762.0,LONGIL
23693,HOLTSVILLE_IC_4,61762.0,LONGIL
23694,HOLTSVILLE_IC_5,61762.0,LONGIL
23695,HOLTSVILLE_IC_6,61762.0,LONGIL
23696,HOLTSVILLE_IC_7,61762.0,LONGIL
23697,HOLTSVILLE_IC_8,61762.0,LONGIL
23698,HOLTSVILLE_IC_9,61762.0,LONGIL
323690,HOWARD_WT_PWR,61754.0,CENTRL
23644,HQ_GEN_CEDARS,61755.0,NORTH
24168,HUDSON_AVE_10,61761.0,N.Y.C.
23810,HUDSON AVE_GT_3,61761.0,N.Y.C.
23540,HUDSON AVE_GT_4,61761.0,N.Y.C.
23657,HUDSON AVE_GT_5,61761.0,N.Y.C.
323613,HUNTER MOUNT___DRP,61758.0,HUD VL
323705,HUNTINGTON_RES_REC,61762.0,LONGIL
23557,HUNTLEY___63,61752.0,WEST
23558,HUNTLEY___64,61752.0,WEST
23559,HUNTLEY___65,61752.0,WEST
23560,HUNTLEY___66,61752.0,WEST
23561,HUNTLEY___67,61752.0,WEST
23562,HUNTLEY___68,61752.0,WEST
323620,HYLAND___LFGE,61753.0,GENESE
23802,INDECK___CORINTH,61757.0,CAPITL
23567,INDECK___ILION,61756.0,MHK VL
23982,INDECK___OLEAN,61752.0,WEST
23783,INDECK___OSWEGO,61754.0,CENTRL
23781,INDECK___YERKES,61752.0,WEST
24139,INDIAN POINT_GT_1,61759.0,MILLWD
23659,INDIAN POINT_GT_2,61759.0,MILLWD
24019,INDIAN POINT_GT_3,61759.0,MILLWD
23530,INDIAN POINT___2,61759.0,MILLWD
